"name","out"
"ANLN",0.00194213947802763
"CHMP4B",0.00200621147742359
"CHMP4C",0.00128124296488464
"ECT2",0.00209043630610413
"KIF14",0.00219893699160195
"KIF20A",0.00215908637200071
"PRC1",0.00195436771162239
"PRNP",0.00154473014197007
"CDC42",0.00218266241007872
"LGALS9",0.00195929580734791
"CUL4A",0.00225197871048303
"SLC25A3",0.00199972831937261
"RTFDC1",0.00172517601145937
"NUDT5",0.00180807512729777
"SPRYD7",0.000377687389337268
"PLEKHG2",0.00124875501423292
"LRRC61",0.00137674834638901
"TANC2",0.0017656349266556
"LAD1",0.00187397230277669
"ANKS1B",0.00134336730679089
"FBLIM1",0.000923094170334028
"DTX3",0.00100786528836775
"FGD5",0.00117814102216237
"MYPN",-0.1390733834949
"ACTN2",0.000799807982700564
"NEB",0.00159223691403686
